no;methodName;statements;involvedModules;fragments;visibility;baseSplit;fineGrained;nested;
63;setCleanerBacklog(int):void;2;1;1;visible;
64;setNCleanerRuns(int):void;2;1;1;visible;
65;setNCleanerDeletions(int):void;2;1;1;visible;
66;setNDeltaINFlush(int):void;2;1;1;visible;
67;setLastCheckpointEnd(long):void;2;1;1;visible;
68;setLastCheckpointStart(long):void;2;1;1;visible;
69;setNCleanerEntriesRead(int):void;2;1;1;visible;
70;setNEvictPasses(int):void;2;1;1;visible;
71;setNFSyncs(long):void;2;1;2;visible;
72;setNFSyncRequests(long):void;2;1;2;visible;
73;setNFSyncTimeouts(long):void;2;1;2;visible;
74;setNFullINFlush(int):void;2;1;1;visible;
75;setNFullBINFlush(int):void;2;1;1;visible;
76;setNINsObsolete(int):void;2;1;1;visible;
77;setNINsCleaned(int):void;2;1;1;visible;
78;setNINsDead(int):void;2;1;1;visible;
79;setNINsMigrated(int):void;2;1;1;visible;
80;setNLNsObsolete(int):void;2;1;1;visible;
81;setNLNsCleaned(int):void;2;1;1;visible;
82;setNLNsDead(int):void;2;1;1;visible;
83;setNLNsLocked(int):void;2;1;1;visible;
84;setNLNsMigrated(int):void;2;1;1;visible;
85;setNLNsMarked(int):void;2;1;1;visible;
86;setNLNQueueHits(int):void;2;1;1;visible;
87;setNPendingLNsProcessed(int):void;2;1;1;visible;
88;setNMarkedLNsProcessed(int):void;2;1;1;visible;
89;setNToBeCleanedLNsProcessed(int):void;2;1;1;visible;
90;setNClusterLNsProcessed(int):void;2;1;1;visible;
91;setNPendingLNsLocked(int):void;2;1;1;visible;
92;setNNodesExplicitlyEvicted(long):void;2;1;1;visible;
93;setRequiredEvictBytes(long):void;2;1;1;visible;
94;setNBINsStripped(long):void;2;1;1;visible;
95;setNNodesScanned(long):void;2;1;1;visible;
96;setNNodesSelected(long):void;2;1;1;visible;
97;setNonEmptyBins(int):void;2;1;1;visible;
98;setProcessedBins(int):void;2;1;1;visible;
99;setNRepeatFaultReads(long):void;2;1;1;visible;
100;setNTempBufferWrites(long):void;2;1;1;visible;
101;setNRepeatIteratorReads(long):void;2;1;1;visible;
102;setSplitBins(int):void;2;1;1;visible;
103;toString():string;61;2;3;invisible;1;0;0;
104;getBottomInternalNodeCount():long;2;1;1;visible;
105;setBottomInternalNodeCount(long):void;2;1;1;visible;
106;getDuplicateBottomInternalNodeCount():long;2;1;1;visible;
107;setDuplicateBottomInternalNodeCount(long):void;2;1;1;visible;
108;getDeletedLeafNodeCount():long;2;1;1;visible;
109;setDeletedLeafNodeCount(long):void;2;1;1;visible;
110;getDupCountLeafNodeCount():long;2;1;1;visible;
111;setDupCountLeafNodeCount(long):void;2;1;1;visible;
112;getInternalNodeCount():long;2;1;1;visible;
113;setInternalNodeCount(long):void;2;1;1;visible;
114;getDuplicateInternalNodeCount():long;2;1;1;visible;
115;setDuplicateInternalNodeCount(long):void;2;1;1;visible;
116;getLeafNodeCount():long;2;1;1;visible;
117;setLeafNodeCount(long):void;2;1;1;visible;
118;getMainTreeMaxDepth():int;2;1;1;visible;
119;setMainTreeMaxDepth(int):void;2;1;1;visible;
120;getDuplicateTreeMaxDepth():int;2;1;1;visible;
121;setDuplicateTreeMaxDepth(int):void;2;1;1;visible;
122;getINsByLevel():long[];2;1;1;visible;
123;setINsByLevel(long[]):void;2;1;1;visible;
124;getBINsByLevel():long[];2;1;1;visible;
125;setBINsByLevel(long[]):void;2;1;1;visible;
126;getDINsByLevel():long[];2;1;1;visible;
127;setDINsByLevel(long[]):void;2;1;1;visible;
128;getDBINsByLevel():long[];2;1;1;visible;
129;setDBINsByLevel(long[]):void;2;1;1;visible;
130;arrayToString(long[],StringBuffer):void;6;1;1;visible;
131;toString():string;24;1;1;visible;
132;close():void;2;1;1;visible;
133;get(Transaction,int):long;90;4;8;invisible;1;0;0;
134;getDatabase():Database;2;1;1;visible;
135;getKey():DatabaseEntry;2;1;1;visible;
136;getStats(StatsConfig):SequenceStats;16;1;2;visible;
137;readDataRequired(Cursor,LockMode):void;3;1;1;visible;
138;readData(Cursor,LockMode):boolean;17;1;1;visible;
139;makeData():DatabaseEntry;16;1;1;visible;
140;copyEntry(DatabaseEntry):DatabaseEntry;9;1;1;visible;
141;setMaxBytes(long):void;2;1;1;visible;
142;getMaxBytes():long;2;1;1;visible;
143;setMaxMillisecs(long):void;2;1;1;visible;
144;getMaxMillisecs():long;2;1;1;visible;
145;setLoadLNs(boolean):void;2;1;1;visible;
146;getLoadLNs():boolean;2;1;1;visible;
147;cloneConfig():DatabaseConfig;4;1;1;visible;
148;toString():string;2;1;1;visible;
149;toString():string;9;1;1;visible;
150;getData():byte[];2;1;1;visible;
151;setData(byte[]):void;4;1;1;visible;
152;setData(byte[],int,int):void;4;1;1;visible;
153;setPartial(int,int,boolean):void;4;1;1;visible;
154;getPartialLength():int;2;1;1;visible;
155;setPartialLength(int):void;2;1;1;visible;
156;getPartialOffset():int;2;1;1;visible;
157;setPartialOffset(int):void;2;1;1;visible;
158;getPartial():boolean;2;1;1;visible;
159;setPartial(boolean):void;2;1;1;visible;
160;getOffset():int;2;1;1;visible;
161;setOffset(int):void;2;1;1;visible;
162;getSize():int;2;1;1;visible;
163;setSize(int):void;2;1;1;visible;
164;dumpData():string;2;1;1;visible;
165;equals(Object):boolean;17;1;1;visible;
166;hashCode():int;6;1;1;visible;
167;setTxnNoSync(boolean):void;2;1;1;visible;
168;getTxnNoSync():boolean;2;1;1;visible;
169;setTxnWriteNoSync(boolean):void;2;1;1;visible;
170;getTxnWriteNoSync():boolean;2;1;1;visible;
171;setCacheSize(long):void;2;1;1;visible;
172;getCacheSize():long;4;1;1;visible;
173;setCachePercent(int):void;2;1;1;visible;
174;getCachePercent():int;5;1;1;visible;
175;setConfigParam(string,string):void;9;1;1;visible;
176;getConfigParam(string):string;6;1;1;visible;
177;getVal(ConfigParam):string;5;1;1;visible;
178;setVal(ConfigParam,string):void;4;1;1;visible;
179;setValidateParams(boolean):void;2;1;1;visible;
180;validateProperties(Properties):void;11;1;1;visible;
181;checkImmutablePropsForEquality(EnvironmentMutableConfig):void;12;1;1;visible;
182;clone():Object;4;1;1;visible;
183;cloneMutableConfig():EnvironmentMutableConfig;7;1;1;visible;
184;copyHandlePropsTo(EnvironmentMutableConfig):void;3;1;1;visible;
185;copyMutablePropsTo(EnvironmentMutableConfig):void;10;1;1;visible;
186;fillInEnvironmentGeneratedProps(EnvironmentImpl):void;2;1;1;visible;
187;clearImmutableProps():void;8;1;1;visible;
188;setLoadPropertyFile(boolean):void;2;1;1;visible;
189;getLoadPropertyFile():boolean;2;1;1;visible;
190;getNumExplicitlySetParams():int;2;1;1;visible;
191;toString():string;2;1;1;visible;
192;setAllowCreate(boolean):void;2;1;1;visible;
193;getAllowCreate():boolean;2;1;1;visible;
194;setLockTimeout(long):void;2;1;1;visible;
195;getLockTimeout():long;7;1;1;visible;
196;setReadOnly(boolean):void;2;1;1;visible;
197;getReadOnly():boolean;3;1;1;visible;
198;setTransactional(boolean):void;2;1;2;visible;
199;getTransactional():boolean;3;1;2;visible;
200;setLocking(boolean):void;2;1;1;visible;
201;getLocking():boolean;3;1;1;visible;
202;setTxnTimeout(long):void;2;1;1;visible;
203;getTxnTimeout():long;7;1;1;visible;
204;setTxnSerializableIsolation(boolean):void;2;1;1;visible;
205;getTxnSerializableIsolation():boolean;3;1;1;visible;
206;setTxnReadCommitted(boolean):void;2;1;1;visible;
207;getTxnReadCommitted():boolean;2;1;1;visible;
208;setConfigParam(string,string):void;7;1;1;visible;
209;setCreateUP(boolean):void;2;1;1;visible;
210;getCreateUP():boolean;2;1;1;visible;
211;setCheckpointUP(boolean):void;2;1;1;visible;
212;getCheckpointUP():boolean;2;1;1;visible;
213;cloneConfig():EnvironmentConfig;4;1;1;visible;
214;toString():string;2;1;1;visible;
215;getNOwners():int;2;1;1;visible;
216;getNReadLocks():int;2;1;1;visible;
217;getNTotalLocks():int;2;1;1;visible;
218;getNWaiters():int;2;1;1;visible;
219;getNWriteLocks():int;2;1;1;visible;
220;getNRequests():long;2;1;1;visible;
221;getNWaits():long;2;1;1;visible;
222;setNOwners(int):void;2;1;1;visible;
223;setNReadLocks(int):void;2;1;1;visible;
224;accumulateNTotalLocks(int):void;2;1;1;visible;
225;setNWaiters(int):void;2;1;1;visible;
226;setNWriteLocks(int):void;2;1;1;visible;
227;setNRequests(long):void;2;1;1;visible;
228;setNWaits(long):void;2;1;1;visible;
229;accumulateLockTableLatchStats(LatchStats):void;11;1;2;visible;
230;toString():string;13;2;3;invisible;1;0;0;
231;setReadUncommitted(boolean):void;2;1;1;visible;
232;getReadUncommitted():boolean;2;1;1;visible;
233;setDirtyRead(boolean):void;2;1;1;visible;
234;getDirtyRead():boolean;2;1;1;visible;
235;setReadCommitted(boolean):void;2;1;1;visible;
236;getReadCommitted():boolean;2;1;1;visible;
237;cloneConfig():CursorConfig;4;1;1;visible;
238;toString():string;2;1;1;visible;
239;setSync(boolean):void;2;1;1;visible;
240;getSync():boolean;2;1;1;visible;
241;setNoSync(boolean):void;2;1;1;visible;
242;getNoSync():boolean;2;1;1;visible;
243;setWriteNoSync(boolean):void;2;1;1;visible;
244;getWriteNoSync():boolean;2;1;1;visible;
245;setNoWait(boolean):void;2;1;1;visible;
246;getNoWait():boolean;2;1;1;visible;
247;setReadUncommitted(boolean):void;2;1;1;visible;
248;getReadUncommitted():boolean;2;1;1;visible;
249;setDirtyRead(boolean):void;2;1;1;visible;
250;getDirtyRead():boolean;2;1;1;visible;
251;setReadCommitted(boolean):void;2;1;1;visible;
252;getReadCommitted():boolean;2;1;1;visible;
253;setSerializableIsolation(boolean):void;2;1;1;visible;
254;getSerializableIsolation():boolean;2;1;1;visible;
255;cloneConfig():TransactionConfig;4;1;1;visible;
256;getPrimaryDatabase():Database;2;1;1;visible;
257;dup(boolean):Cursor;3;1;1;visible;
258;dupSecondary(boolean):SecondaryCursor;2;1;1;visible;
259;delete():OperationStatus;14;2;3;invisible;1;0;0;
260;put(DatabaseEntry,DatabaseEntry):OperationStatus;2;1;1;visible;
261;putNoOverwrite(DatabaseEntry,DatabaseEntry):OperationStatus;2;1;1;visible;
262;putNoDupData(DatabaseEntry,DatabaseEntry):OperationStatus;2;1;1;visible;
263;putCurrent(DatabaseEntry):OperationStatus;2;1;1;visible;
264;getCurrent(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;2;1;1;visible;
265;getCurrent(DatabaseEntry,DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;7;2;3;invisible;1;0;0;
266;getFirst(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;2;1;1;visible;
267;getFirst(DatabaseEntry,DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;7;2;3;invisible;1;0;0;
268;getLast(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;2;1;1;visible;
269;getLast(DatabaseEntry,DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;7;2;3;invisible;1;0;0;
270;getNext(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;2;1;1;visible;
271;getNext(DatabaseEntry,DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;10;2;3;invisible;1;0;0;
272;getNextDup(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;2;1;1;visible;
273;getNextDup(DatabaseEntry,DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;7;2;3;invisible;1;0;0;
274;getNextNoDup(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;2;1;1;visible;
275;getNextNoDup(DatabaseEntry,DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;10;2;3;invisible;1;0;0;
276;getPrev(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;2;1;1;visible;
277;getPrev(DatabaseEntry,DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;10;2;3;invisible;1;0;0;
278;getPrevDup(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;2;1;1;visible;
279;getPrevDup(DatabaseEntry,DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;7;2;3;invisible;1;0;0;
280;getPrevNoDup(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;2;1;1;visible;
281;getPrevNoDup(DatabaseEntry,DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;10;2;3;invisible;1;0;0;
282;getSearchKey(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;2;1;1;visible;
283;getSearchKey(DatabaseEntry,DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;9;2;3;invisible;1;0;0;
284;getSearchKeyRange(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;2;1;1;visible;
285;getSearchKeyRange(DatabaseEntry,DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;9;2;3;invisible;1;0;0;
286;getSearchBoth(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;2;1;1;visible;
287;getSearchBoth(DatabaseEntry,DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;9;2;3;invisible;1;0;0;
288;getSearchBothRange(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;2;1;1;visible;
289;getSearchBothRange(DatabaseEntry,DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;9;2;3;invisible;1;0;0;
290;getCurrentInternal(DatabaseEntry,DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;7;1;1;visible;
291;search(DatabaseEntry,DatabaseEntry,DatabaseEntry,LockMode,SearchMode):OperationStatus;9;1;1;visible;
292;position(DatabaseEntry,DatabaseEntry,DatabaseEntry,LockMode,boolean):OperationStatus;9;1;1;visible;
293;retrieveNext(DatabaseEntry,DatabaseEntry,DatabaseEntry,LockMode,GetMode):OperationStatus;9;1;1;visible;
294;readPrimaryAfterGet(DatabaseEntry,DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;44;1;1;visible;
295;checkArgsNoValRequired(DatabaseEntry,DatabaseEntry,DatabaseEntry):void;4;1;1;visible;
296;abort():void;7;1;1;visible;
297;getId():long;2;1;1;visible;
298;commit():void;6;1;1;visible;
299;commitSync():void;2;1;1;visible;
300;commitNoSync():void;2;1;1;visible;
301;commitWriteNoSync():void;2;1;1;visible;
302;doCommit(byte):void;6;1;1;visible;
303;setTxnTimeout(long):void;3;1;1;visible;
304;setLockTimeout(long):void;3;1;1;visible;
305;setName(string):void;2;1;1;visible;
306;getName():string;2;1;1;visible;
307;hashCode():int;2;1;1;visible;
308;equals(Object):boolean;8;1;1;visible;
309;toString():string;9;1;1;visible;
310;getLocker():Locker;5;1;1;visible;
311;getTxn():Txn;2;1;1;visible;
312;checkEnv():void;2;1;1;visible;
313;getNGets():int;2;1;1;visible;
314;getNCachedGets():int;2;1;1;visible;
315;getCurrent():long;2;1;1;visible;
316;getValue():long;2;1;1;visible;
317;getLastValue():long;2;1;1;visible;
318;getMin():long;2;1;1;visible;
319;getMax():long;2;1;1;visible;
320;getCacheSize():int;2;1;1;visible;
321;toString():string;2;1;1;visible;
322;toString():string;2;1;1;visible;
323;setFast(boolean):void;2;1;1;visible;
324;getFast():boolean;2;1;1;visible;
325;setClear(boolean):void;2;1;1;visible;
326;getClear():boolean;2;1;1;visible;
327;setShowProgressStream(PrintStream):void;2;1;1;visible;
328;getShowProgressStream():PrintStream;2;1;1;visible;
329;setShowProgressInterval(int):void;2;1;1;visible;
330;getShowProgressInterval():int;2;1;1;visible;
331;reset():void;8;1;1;visible;
332;getNINsLoaded():int;2;1;1;visible;
333;getNBINsLoaded():int;2;1;1;visible;
334;getNLNsLoaded():int;2;1;1;visible;
335;getNDINsLoaded():int;2;1;1;visible;
336;getNDBINsLoaded():int;2;1;1;visible;
337;getNDupCountLNsLoaded():int;2;1;1;visible;
338;getStatus():PreloadStatus;2;1;1;visible;
339;setNINsLoaded(int):void;2;1;1;visible;
340;setNBINsLoaded(int):void;2;1;1;visible;
341;setNLNsLoaded(int):void;2;1;1;visible;
342;setNDINsLoaded(int):void;2;1;1;visible;
343;setNDBINsLoaded(int):void;2;1;1;visible;
344;setNDupCountLNsLoaded(int):void;2;1;1;visible;
345;setStatus(PreloadStatus):void;2;1;1;visible;
346;toString():string;10;1;1;visible;
348;close():void;4;1;1;visible;
349;close(DatabaseException):void;16;1;1;visible;
350;getSortedCursors():Cursor[];2;1;1;visible;
351;getDatabase():Database;2;1;1;visible;
352;getConfig():JoinConfig;2;1;1;visible;
353;getNext(DatabaseEntry,LockMode):OperationStatus;7;2;3;invisible;1;0;0;
354;getNext(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;8;2;3;invisible;1;0;0;
355;retrieveNext(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;38;1;1;visible;
356;setAllowCreate(boolean):void;2;1;1;visible;
357;getAllowCreate():boolean;2;1;1;visible;
358;setCacheSize(int):void;2;1;1;visible;
359;getCacheSize():int;2;1;1;visible;
360;setDecrement(boolean):void;2;1;1;visible;
361;getDecrement():boolean;2;1;1;visible;
362;setExclusiveCreate(boolean):void;2;1;1;visible;
363;getExclusiveCreate():boolean;2;1;1;visible;
364;setInitialValue(long):void;2;1;1;visible;
365;getInitialValue():long;2;1;1;visible;
366;setAutoCommitNoSync(boolean):void;2;1;2;visible;
367;getAutoCommitNoSync():boolean;2;1;2;visible;
368;setRange(long,long):void;3;1;1;visible;
369;getRangeMin():long;2;1;1;visible;
370;getRangeMax():long;2;1;1;visible;
371;setWrap(boolean):void;2;1;1;visible;
372;getWrap():boolean;2;1;1;visible;
373;getXATransaction(Xid):Transaction;6;1;1;visible;
374;setXATransaction(Xid,Transaction):void;2;1;1;visible;
375;commit(Xid,boolean):void;18;1;1;visible;
376;end(Xid,int):void;23;1;1;visible;
377;forget(Xid):void;4;1;1;visible;
378;isSameRM(XAResource):boolean;11;1;1;visible;
379;prepare(Xid):int;15;1;1;visible;
380;recover(int):Xid[];19;1;1;visible;
381;rollback(Xid):void;13;1;1;visible;
382;getTransactionTimeout():int;6;1;1;visible;
383;setTransactionTimeout(int):boolean;2;1;1;visible;
384;start(Xid,int):void;40;1;1;visible;
385;throwNewXAException(Exception):void;4;1;1;visible;
386;toString():string;2;1;1;visible;
387;init(Database,DatabaseImpl,Locker,boolean,CursorConfig):void;21;3;4;invisible;1;0;0;
388;getCursorImpl():CursorImpl;2;1;1;visible;
389;getDatabase():Database;2;1;1;visible;
390;getDatabaseImpl():DatabaseImpl;2;1;1;visible;
391;getConfig():CursorConfig;2;1;1;visible;
392;setNonCloning(boolean):void;2;1;1;visible;
393;close():void;5;1;1;visible;
394;count():int;7;1;1;visible;
395;dup(boolean):Cursor;3;1;1;visible;
396;delete():OperationStatus;7;2;3;invisible;1;0;0;
397;put(DatabaseEntry,DatabaseEntry):OperationStatus;10;2;3;invisible;1;0;0;
398;putNoOverwrite(DatabaseEntry,DatabaseEntry):OperationStatus;10;2;3;invisible;1;0;0;
399;putNoDupData(DatabaseEntry,DatabaseEntry):OperationStatus;10;2;3;invisible;1;0;0;
400;putCurrent(DatabaseEntry):OperationStatus;8;2;3;invisible;1;0;0;
401;getCurrent(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;7;2;3;invisible;1;0;0;
402;getFirst(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;7;2;3;invisible;1;0;0;
403;getLast(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;7;2;3;invisible;1;0;0;
404;getNext(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;10;2;3;invisible;1;0;0;
405;getNextDup(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;7;2;3;invisible;1;0;0;
406;getNextNoDup(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;10;2;3;invisible;1;0;0;
407;getPrev(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;10;2;3;invisible;1;0;0;
408;getPrevDup(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;7;2;3;invisible;1;0;0;
409;getPrevNoDup(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;10;2;3;invisible;1;0;0;
410;getSearchKey(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;8;2;3;invisible;1;0;0;
411;getSearchKeyRange(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;8;2;3;invisible;1;0;0;
412;getSearchBoth(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;7;2;3;invisible;1;0;0;
413;getSearchBothRange(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;7;2;3;invisible;1;0;0;
414;countInternal(LockMode):int;12;1;1;visible;
415;deleteInternal():OperationStatus;19;1;1;visible;
416;deleteNoNotify():OperationStatus;29;2;3;invisible;0;0;1;
417;putInternal(DatabaseEntry,DatabaseEntry,PutMode):OperationStatus;17;1;1;visible;
418;putNoNotify(DatabaseEntry,DatabaseEntry,PutMode,DatabaseEntry):OperationStatus;18;2;2;invisible;0;0;1;
419;putAllowPhantoms(DatabaseEntry,DatabaseEntry,PutMode,DatabaseEntry,CursorImpl):OperationStatus;44;2;2;invisible;0;0;1;
420;position(DatabaseEntry,DatabaseEntry,LockMode,boolean):OperationStatus;18;1;1;visible;
421;positionAllowPhantoms(DatabaseEntry,DatabaseEntry,LockType,boolean):OperationStatus;33;2;4;invisible;0;0;1;
422;search(DatabaseEntry,DatabaseEntry,LockMode,SearchMode):OperationStatus;31;1;1;visible;
423;searchExactAndRangeLock(DatabaseEntry,DatabaseEntry,LockType,LockType,SearchMode):KeyChangeStatus;23;1;1;visible;
424;searchAllowPhantoms(DatabaseEntry,DatabaseEntry,LockType,LockType,SearchMode):KeyChangeStatus;10;1;1;visible;
425;searchInternal(CursorImpl,DatabaseEntry,DatabaseEntry,LockType,LockType,SearchMode,boolean):KeyChangeStatus;126;2;4;invisible;1;0;0;
426;retrieveNext(DatabaseEntry,DatabaseEntry,LockMode,GetMode):OperationStatus;23;1;1;visible;
427;getNextDupAndRangeLock(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;39;2;3;invisible;0;0;1;
428;rangeLockCurrentPosition(GetMode):void;31;2;3;invisible;0;0;1;
429;retrieveNextAllowPhantoms(DatabaseEntry,DatabaseEntry,LockType,GetMode):OperationStatus;27;2;2;invisible;0;0;1;
430;getCurrentInternal(DatabaseEntry,DatabaseEntry,LockMode):OperationStatus;4;1;1;visible;
431;checkForInsertion(GetMode,CursorImpl,CursorImpl):boolean;79;2;5;invisible;0;0;1;
432;beginRead(boolean):CursorImpl;7;1;1;visible;
433;endRead(CursorImpl,boolean):void;10;1;1;visible;
434;advanceCursor(DatabaseEntry,DatabaseEntry):boolean;2;1;1;visible;
435;getLockType(LockMode,boolean):LockType;9;1;1;visible;
436;isReadUncommittedMode(LockMode):boolean;2;1;1;visible;
437;isSerializableIsolation(LockMode):boolean;2;1;1;visible;
438;checkUpdatesAllowed(string):void;3;1;1;visible;
439;checkArgsNoValRequired(DatabaseEntry,DatabaseEntry):void;3;1;1;visible;
440;checkArgsValRequired(DatabaseEntry,DatabaseEntry):void;3;1;1;visible;
441;checkState(boolean):void;3;1;1;visible;
442;checkEnv():void;2;1;1;visible;
443;trace(Level,string,DatabaseEntry,DatabaseEntry,LockMode):void;15;2;3;visible;
444;trace(Level,string,LockMode):void;11;2;3;visible;
445;traceCursorImpl(StringBuffer):void;8;1;1;visible;
446;setKeyCreator(SecondaryKeyCreator):void;2;1;1;visible;
447;getKeyCreator():SecondaryKeyCreator;2;1;1;visible;
448;setMultiKeyCreator(SecondaryMultiKeyCreator):void;2;1;1;visible;
449;getMultiKeyCreator():SecondaryMultiKeyCreator;2;1;1;visible;
450;setAllowPopulate(boolean):void;2;1;1;visible;
451;getAllowPopulate():boolean;2;1;1;visible;
452;setForeignKeyDatabase(Database):void;2;1;1;visible;
453;getForeignKeyDatabase():Database;2;1;1;visible;
454;setForeignKeyDeleteAction(ForeignKeyDeleteAction):void;3;1;1;visible;
455;getForeignKeyDeleteAction():ForeignKeyDeleteAction;2;1;1;visible;
456;setForeignKeyNullifier(ForeignKeyNullifier):void;2;1;1;visible;
457;getForeignKeyNullifier():ForeignKeyNullifier;2;1;1;visible;
458;setForeignMultiKeyNullifier(ForeignMultiKeyNullifier):void;2;1;1;visible;
459;getForeignMultiKeyNullifier():ForeignMultiKeyNullifier;2;1;1;visible;
460;setImmutableSecondaryKey(boolean):void;2;1;1;visible;
461;getImmutableSecondaryKey():boolean;2;1;1;visible;
462;validate(DatabaseConfig):void;16;1;1;visible;
463;equalOrBothNull(Object,Object):boolean;2;1;1;visible;
464;genSecondaryConfigMismatchMessage(DatabaseConfig,boolean,boolean,boolean,boolean,boolean,boolean,boolean):string;17;1;1;visible;
465;setKBytes(int):void;2;1;2;visible;
