no;methodName;statements;involvedModules;fragments;visibility;baseSplit;fineGrained;nested;
116;testValidatorWithFeatureNames10():void;5;1;1;visible;
117;testValidatorWithFeatureNames11():void;5;1;1;visible;
118;testValidatorWithFeatureNames12():void;5;1;1;visible;
119;testValidatorWithFeatureNames13():void;5;1;1;visible;
120;testValidatorWithFeatureNames14():void;5;1;1;visible;
121;testValidatorWithFeatureNames(String,String[]):boolean;3;1;1;visible;
122;testValidatorWithoutFeatureNames(String):boolean;3;1;1;visible;
123;testSimplify1():void;8;1;1;visible;
124;testSimplify2():void;8;1;1;visible;
125;testSimplify3():void;8;1;1;visible;
126;testSimplify4():void;8;1;1;visible;
127;testSat4J():void;8;1;1;visible;
128;readVars(Node):void;9;1;1;visible;
129;initSolver(Node,long):void;6;1;1;visible;
130;addClauses(Node):void;9;1;1;visible;
131;addClause(Node):void;12;1;1;visible;
132;getIntOfLiteral(Node):int;15;1;1;visible;
133;knownValues():List<Literal>;12;1;1;visible;
134;isSatisfiable():boolean;2;1;1;visible;
135;isSatisfiable(Node[]):boolean;8;1;1;visible;
136;isSatisfiable(List<Node>):boolean;8;1;1;visible;
137;isSatisfiable(Node):boolean;21;1;1;visible;
138;countSolutions():long;9;1;1;visible;
139;getSolutions(int):String;28;1;1;visible;
140;getSolution():String;12;1;1;visible;
141;And(Object...);2;1;1;visible;
142;And(Node[]);2;1;1;visible;
143;AtLeast(int,Object...);3;1;1;visible;
144;AtLeast(int,Node[]);3;1;1;visible;
145;AtMost(int,Object...);3;1;1;visible;
146;AtMost(int,Node[]);3;1;1;visible;
147;Choose(int,Object...);3;1;1;visible;
148;Choose(int,Node[]);3;1;1;visible;
149;Equals(Object,Object);2;1;1;visible;
150;Implies(Object,Object);2;1;1;visible;
151;Not(Object);2;1;1;visible;
152;NodeReader();4;1;1;visible;
153;Literal(Object,boolean);3;1;1;visible;
154;Literal(Object);3;1;1;visible;
155;Or(Object...);2;1;1;visible;
156;Or(Node[]);2;1;1;visible;
157;SatSolver(Node,long);5;1;1;visible;
158;clone(Node[]):Node[];6;1;1;visible;
159;clone(LinkedList<Node>):LinkedList<Node>;5;1;1;visible;
160;getNode(Object):Node;2;1;1;visible;
161;binom(int,int):int;9;1;1;visible;
162;negateNodes(Node[]):void;3;1;1;visible;
163;stringToNodeRec(String,String[],LinkedList<String>):Node;26;1;1;visible;
164;isIntNumber(String):boolean;5;1;1;visible;
165;insertWhitespacesAtBrackets(String):String;4;1;1;visible;
166;reduceWhiteSpaces(String):String;9;1;1;visible;
167;nodeToString(Node):String;2;1;1;visible;
168;nodeToString(Node,String[]):String;2;1;1;visible;
169;nodeToString(Node,String[],boolean):String;2;1;1;visible;
170;nodeToString(Node,String[],boolean,Class<? extends Node>):String;6;1;1;visible;
171;multipleNodeToString(Node,String[],boolean,Class<? extends Node>):String;24;1;1;visible;
172;order(Class<? extends Node>):int;16;1;1;visible;
173;getSeparator(Node,String[]):String;16;1;1;visible;
174;suite():Test;2;1;1;visible;
